id,created_at,text
807390020889964545,2016-12-10 01:02:36,"HALF: Hornets 52, Magic 46

@MKG14 game-high 14pts, 4reb
@nicolas88batum 7pts, 3reb, 4ast

#ORLatCHA | #BuzzCity"
807389173724381184,2016-12-10 00:59:14,RT @HornetsPR: .@hornets shooting 66.7% in 2Q (14-21) and have 32 points in the frame to tie season-high for 2Q scoring #BuzzCity
807389016517734400,2016-12-10 00:58:36,"RT @HornetsPR: .@Hornets F @MKG14 has 12 pts tonight, good for his 13th double-digit performance this year, including 10 of last 12 games #…"
807388697582669824,2016-12-10 00:57:20,🔥 @nicolas88batum from long range!!! #ORLatCHA #BuzzCity https://t.co/vNbG5342p8
807388519006142464,2016-12-10 00:56:38,@SportsTalk9595 https://t.co/TQmB0erhxy
807388165376004096,2016-12-10 00:55:13,👀 👀 👀 https://t.co/t6KSq03BJ7
807387655122092032,2016-12-10 00:53:12,"RT @HornetsPR: .@hornets entered tonight 5-2 in last 7 games.  No Opp in that stretch has shot above 44.0%  Tonight, CHA holding ORL to 35.…"
807386929264107520,2016-12-10 00:50:19,Steal and an easy layup for @KembaWalker!! 😉 #ORLatCHA #BuzzCity https://t.co/456YRjTsK0
807386922318462977,2016-12-10 00:50:17,@AlexFarmartino @Yahoo https://t.co/8R5DdDjRu0
807385380433575936,2016-12-10 00:44:09,"8:53 to go in the 2nd Q and the 5th tie of the evening 28-all - Hornets bench outscoring Magic’s bench 10-3

#ORLatCHA | #BuzzCity"
807384911468298240,2016-12-10 00:42:18,Ramon spins and banks it in!!! 😁 #ORLatCHA #BuzzCity https://t.co/RlgmZTdo7k
807384730752708608,2016-12-10 00:41:34,RT @Noleezy: Suite life get fed lol  @hornets @hungryhornets @ Time Warner Cable Arena https://t.co/dliBGMFPmn
807383154424184832,2016-12-10 00:35:19,RT @MattRochinski: Are you ready for Dec. 23 @hornets fans? It's #StartingLineup night where you can get your @nicolas88batum figure. Be th…
807383103740186624,2016-12-10 00:35:07,RT @BringBackTheBuz: Feasting on the Beer Burger @HungryHornets #BuzzCity @Hornets https://t.co/4v0Lml8LNF
807383022282690560,2016-12-10 00:34:47,"End 1st Q - Magic 21, Hornets 20

#ORLatCHA | #BuzzCity"
807381745670770688,2016-12-10 00:29:43,RT @NBA: Just going to leave this here... #BuzzCity #NBAVine https://t.co/iueoZjgObo
807381483564347392,2016-12-10 00:28:40,👍 @CodyZeller to @nicolas88batum to @MKG14!! #ORLatCHA #BuzzCity https://t.co/shnFwZFDx4
807381087290847233,2016-12-10 00:27:06,"4:20 to go in the 1st Q - Hornets lead by 2 - @MKG14 with half of the Hornets’ 16 points 🙌

#ORLatCHA | #BuzzCity"
807380802736705536,2016-12-10 00:25:58,"RT @HornetsOnFSSE: We call that a poster!

#BuzzCity https://t.co/KEguAAGt4q"
807379855025184768,2016-12-10 00:22:12,Big-time slam for @CodyZeller!! 💪 #ORLatCHA #BuzzCity https://t.co/aNCtJPtukY
807378006045884416,2016-12-10 00:14:51,Spin move and fadeaway for @KembaWalker!!! 😎 #ORLatCHA #BuzzCity https://t.co/zgDoLrX6I6
807376973525905408,2016-12-10 00:10:45,GO TIME. #BuzzCity https://t.co/YHo66pGrOe
807374143553470468,2016-12-09 23:59:30,Fancy footwork from @FSKPart3 😎 #BuzzCity https://t.co/tuFkNKcLm1
807373036521332736,2016-12-09 23:55:06,"Take Notice with @tissot. It's almost game time. 
#ThisIsYourTime https://t.co/Pv6dGqurjg"
807371945973084160,2016-12-09 23:50:46,Pregame buckets 💪🏼 #BuzzCity https://t.co/bQTZI0bPbR
807370723807399936,2016-12-09 23:45:55,Look who's here! @SirPurr at tonight's game for Hornets Mascot Night along with a handful of your favorite mascots! https://t.co/4rQnYIAIoJ
807369807804899328,2016-12-09 23:42:17,"🚨ALMOST GAME TIME🚨

#LetsGoMagic 🆚 #BuzzCity 
📍 @spectrumcenter 
⌚️ 7pm EST
📺 @HornetsOnFSSE 
📻 @wfnz"
807368373076103168,2016-12-09 23:36:34,RT @JJsRedHots: GO HORNETS! 2nd level by the craft beer garden you'll find the best hot dogs on the planet. Stop by and see us! @hornets #B…
807368183766192133,2016-12-09 23:35:49,RT @HornetsOnFSSE: .@Hornets LIVE right now on @FOXSportsSE or #FOXSportsGO! It's Friday night! Let's go #BuzzCity! https://t.co/CsJ56bXJlk
807365525575704576,2016-12-09 23:25:16,At tonight’s game at @spectrumcenter? Stop by the Community Corner to grab your holiday ornament! #BuzzCity https://t.co/y9j3Kd1Dy8
807361885389680640,2016-12-09 23:10:48,WATCH: Patrick Ewing talks about his former team and tonight’s matchup with the Hornets face the @OrlandoMagic… https://t.co/O0O9xXBCc0
807361308819685376,2016-12-09 23:08:30,"RT @hopspotapp: See you at the Hive tonight for the @Hornets game! download the app &amp; follow ""official Hopspot"" for a chance to have you're…"
807361227135524864,2016-12-09 23:08:11,@Deuce814 us too. https://t.co/J1uAC7p4it
807361001255477253,2016-12-09 23:07:17,LIVE NOW! Tune in to our #LiveAtTheHive Pregame Show to get you ready for tonight’s #ORLatCHA game.… https://t.co/UksdztBnQy
807357632453472262,2016-12-09 22:53:54,@jacksutherland https://t.co/8fXD5g0nlW
807356615062069248,2016-12-09 22:49:51,"“Offensively, we’re going to have to shoot the ball better than we did the other night.”

https://t.co/CAXjUI4MX4… https://t.co/mRC9cyjEiL"
807353523679744000,2016-12-09 22:37:34,"The @CltMetroCU
Item Of The Game: Ugly Christmas Sweaters!
Regularly $70, Tonight $40 
 
@HugoTheHornet Puppet
Regu… https://t.co/4AR6KWHKLi"
807324149022597122,2016-12-09 20:40:51,"Who’s your @FanDuel player for tonight? @hornetslmartin, @eryngradwell and @MattRochinski share their picks:… https://t.co/UAbYQgQE8A"
807296231290601473,2016-12-09 18:49:55,"HAPPY FRIDAY! Enjoy 15% off cold weather gear PLUS free shipping on orders over $50 this weekend! 

Code: CHILLY… https://t.co/pTg6WptBGL"
807291492905742336,2016-12-09 18:31:05,"RT @nbastats: Up from no. 10, Kemba is having an All-Star caliber season for the 13-9 @hornets . He's #8 in #KIAMVP race! https://t.co/5FDs…"
807291324974112768,2016-12-09 18:30:25,RT @LevyRestaurants: Our @HungryHornets team is heating up @SpectrumCenter for tonight's @Hornets game with some Loaded Nachos! #BuzzCity h…
807291240542769152,2016-12-09 18:30:05,@Kyle_Lantz https://t.co/R0O1OBoxrN
807258538372452352,2016-12-09 16:20:08,"""Defensively he can anchor any team."" @KembaWalker on former teammate &amp; tonight's opponent @bismackbiyombo0 https://t.co/Ba9zxgmFpt"
807254736269443077,2016-12-09 16:05:01,Coach Cliff says the team has a clean bill of health heading into tonight's game vs. the Magic 🙌🏽 #BuzzCity https://t.co/yv5EoBFn2T
807252897939525632,2016-12-09 15:57:43,PHOTOS: Hornets players take deserving children from @YWCAcharlotte on a holiday shopping spree 🎁 #BuzzCity… https://t.co/DazVRwQAwl
807252150166450177,2016-12-09 15:54:45,RT @Matt13Carroll: Had fun shopping with my buddy today!  His smile says it all! https://t.co/LuDmxB04lQ
807247688953577473,2016-12-09 15:37:01,"Bring @Hanes socks or $5 @SalArmyCLT donation to the #ORLatCHA game to win tix! #SwarmToServe #BuzzCity

Details:… https://t.co/lXL1LoaMhb"
807237885908885504,2016-12-09 14:58:04,"GAME DAY! #BuzzCity

Tickets 👉🏽 https://t.co/adWFWzIeuT https://t.co/PwoOOwSvOz"
807223875104866305,2016-12-09 14:02:23,"RT @HornetsPR: Morning Read: @rick_bonnell highlights one of secrets to @hornets success thus far.

https://t.co/6mEGnVjyL3"
807015726859120640,2016-12-09 00:15:17,@YWCAcharlotte thank YOU for a great holiday evening!
